Education,JoiningYear,City,Projects_Completed,Age,Gender,EverBenched,Experience,LeaveOrNot,salary
Bachelors,2016,Pune,3,28,Male,No,3,0,6420
Bachelors,2015,New Delhi,3,26,Male,No,4,0,4320
Bachelors,2014,Bangalore,3,26,Male,No,4,1,7155
Bachelors,2017,Pune,2,24,Female,No,2,1,8050
Bachelors,2016,Bangalore,3,26,Male,No,4,1,4560
PHD,2016,New Delhi,1,26,Male,No,4,0,8800
Bachelors,2018,Bangalore,3,24,Female,No,2,1,6540
Bachelors,2017,Bangalore,2,28,Female,No,1,0,6000
Bachelors,2013,Bangalore,3,24,Female,No,2,0,8875
Masters,2014,New Delhi,3,25,Female,No,3,0,7950
Bachelors,2012,Pune,1,26,Male,No,4,0,5500
Bachelors,2014,Bangalore,3,28,Male,No,5,0,7475
Bachelors,2013,Bangalore,3,28,Male,No,2,1,7000
Masters,2017,Pune,2,27,Male,No,5,0,4880
Bachelors,2016,Bangalore,3,28,Male,Yes,0,0,5960
Bachelors,2014,New Delhi,3,25,Male,No,3,0,6840
Bachelors,2013,Bangalore,3,25,Female,No,3,1,7000
Bachelors,2017,Bangalore,3,24,Female,No,2,1,7482
Bachelors,2015,Bangalore,3,26,Female,No,4,0,9000
Bachelors,2014,Bangalore,3,28,Male,No,4,0,6000
Bachelors,2017,New Delhi,2,28,Male,No,0,0,6000
Masters,2017,New Delhi,3,24,Female,No,2,0,6550
PHD,2017,Pune,3,27,Male,No,5,0,6360
Bachelors,2015,Bangalore,3,28,Female,No,5,0,6480
Bachelors,2017,New Delhi,3,25,Female,No,3,0,6000
Masters,2017,Bangalore,3,25,Male,No,3,0,6000
Masters,2017,Bangalore,1,26,Male,No,4,0,6000
Bachelors,2014,Bangalore,3,25,Male,No,3,1,6000
Bachelors,2016,Bangalore,3,27,Male,No,5,1,6600
Bachelors,2013,Bangalore,3,24,Male,No,2,0,4300
Bachelors,2012,Bangalore,3,25,Male,No,3,0,7440
Bachelors,2014,Pune,3,25,Male,No,3,1,7440
Bachelors,2018,Bangalore,3,25,Female,No,3,1,6325
Masters,2012,Pune,3,26,Male,No,4,1,6000
PHD,2016,Bangalore,3,25,Male,No,3,0,5150
Bachelors,2015,Bangalore,3,25,Male,No,3,0,6000
Bachelors,2017,New Delhi,2,25,Male,No,3,1,6000
Bachelors,2015,New Delhi,3,27,Female,No,5,0,11440
Bachelors,2017,Pune,3,26,Male,No,4,0,9000
Bachelors,2016,Pune,3,26,Male,No,4,0,7680
Bachelors,2018,Bangalore,3,26,Male,No,4,1,6000
Masters,2018,New Delhi,3,25,Female,No,3,1,6000
Masters,2017,Pune,2,25,Male,No,3,0,8880
Masters,2014,Bangalore,3,24,Female,No,2,0,6240
Bachelors,2014,Pune,3,28,Female,No,2,1,6360
Bachelors,2012,Bangalore,3,26,Male,No,4,0,11175
Bachelors,2017,Pune,3,26,Male,No,4,0,8880
Bachelors,2014,Pune,2,28,Female,No,0,1,13200
Bachelors,2017,New Delhi,3,25,Female,Yes,3,0,7700
Bachelors,2014,Bangalore,3,25,Male,No,3,0,6000
Bachelors,2012,Bangalore,3,26,Male,No,4,0,12090
Bachelors,2014,Bangalore,3,26,Male,No,4,0,4000
Bachelors,2017,Bangalore,3,26,Female,No,4,0,6000
Masters,2017,Bangalore,2,26,Male,No,4,1,5020
Bachelors,2017,New Delhi,3,25,Female,No,3,0,6600
Bachelors,2018,Bangalore,3,25,Male,No,3,1,4040
Bachelors,2014,New Delhi,3,27,Female,No,5,0,4260
Bachelors,2017,Bangalore,3,28,Male,No,5,0,6420
Bachelors,2015,Bangalore,1,24,Female,No,2,0,6500
Bachelors,2013,Bangalore,3,27,Male,No,5,1,5700
Bachelors,2018,Bangalore,3,26,Female,No,4,1,6000
Masters,2017,New Delhi,2,28,Female,No,2,0,6000
Bachelors,2016,Pune,3,28,Female,No,4,1,4000
Bachelors,2016,Bangalore,3,25,Male,No,3,0,10500
Bachelors,2015,Pune,3,27,Female,Yes,5,1,6000
Bachelors,2015,Bangalore,3,26,Male,No,4,1,3760
Bachelors,2015,Pune,3,28,Female,Yes,5,1,8250
Bachelors,2013,Pune,3,27,Male,No,5,0,6670
Masters,2017,Pune,2,25,Male,No,3,0,3960
Bachelors,2015,Pune,2,25,Female,Yes,3,1,7410
Bachelors,2015,Pune,2,24,Female,No,2,1,8580
Masters,2017,New Delhi,2,28,Female,No,2,0,5000
Bachelors,2014,New Delhi,3,24,Female,No,2,0,6750
Bachelors,2012,Bangalore,3,27,Male,No,5,1,4800
Bachelors,2015,Pune,2,28,Female,No,5,1,7200
Bachelors,2015,New Delhi,2,27,Female,No,5,1,6000
Bachelors,2017,Bangalore,3,24,Female,No,2,0,4100
Masters,2016,New Delhi,3,25,Female,No,3,0,9000
Bachelors,2012,Pune,3,24,Male,Yes,2,0,6400
Bachelors,2015,New Delhi,3,24,Female,No,2,0,6600
Bachelors,2015,Pune,2,26,Female,No,4,1,6000
Masters,2017,Pune,2,27,Female,No,5,0,6600
Bachelors,2013,Bangalore,1,24,Female,No,2,1,5500
PHD,2017,Pune,3,28,Male,No,1,0,5500
Bachelors,2017,Bangalore,3,24,Female,No,2,0,6350
Bachelors,2015,Pune,2,24,Female,No,2,1,5500
Bachelors,2017,Bangalore,3,27,Male,No,5,0,4500
Bachelors,2016,New Delhi,3,28,Male,No,4,0,5450
Masters,2017,New Delhi,2,28,Female,No,2,0,6420
PHD,2014,New Delhi,3,24,Male,No,2,0,3240
Bachelors,2013,Bangalore,3,26,Female,No,4,0,6615
Masters,2014,New Delhi,3,24,Male,No,2,0,6600
Bachelors,2013,New Delhi,3,24,Female,No,2,0,8372
Masters,2017,New Delhi,3,26,Male,No,4,1,4300
Bachelors,2014,Pune,2,27,Male,No,5,0,9620
Masters,2013,Bangalore,3,25,Male,No,3,1,6800
Masters,2012,New Delhi,3,27,Female,No,5,1,8000
Masters,2017,Bangalore,2,25,Male,No,3,0,6900
Bachelors,2012,New Delhi,3,28,Male,No,5,0,3700
Bachelors,2014,Bangalore,3,28,Male,No,0,0,6420
Bachelors,2017,New Delhi,3,28,Female,No,4,0,7020
Bachelors,2016,Pune,3,27,Male,No,5,1,6540
Bachelors,2017,New Delhi,2,27,Female,No,5,0,7231
PHD,2014,Bangalore,3,28,Female,No,0,0,6254
Bachelors,2013,Pune,2,25,Male,No,3,1,7320
Bachelors,2017,Pune,3,28,Male,No,3,0,6525
Bachelors,2012,Bangalore,3,27,Male,No,5,0,15600
Bachelors,2013,Bangalore,2,24,Female,No,2,1,7160
Masters,2017,New Delhi,2,25,Male,No,3,0,6500
Bachelors,2014,Pune,3,24,Male,No,2,0,5500
Bachelors,2013,New Delhi,1,25,Female,No,3,1,11460
Bachelors,2015,Pune,3,28,Male,No,2,0,4800
Masters,2017,New Delhi,3,28,Male,No,1,1,5828
Bachelors,2017,New Delhi,2,27,Female,No,5,0,5200
Bachelors,2018,Pune,3,24,Male,No,2,1,4800
Bachelors,2013,Bangalore,3,26,Male,No,4,0,7000
Bachelors,2017,Bangalore,3,27,Female,Yes,5,0,6000
Masters,2017,New Delhi,1,26,Female,No,4,1,5400
Masters,2017,Bangalore,2,26,Female,No,4,0,4640
Bachelors,2013,Pune,3,26,Male,No,4,0,5000
Masters,2014,New Delhi,1,25,Female,No,3,0,6360
Bachelors,2014,Bangalore,3,27,Male,No,5,0,5800
Bachelors,2016,Bangalore,3,25,Male,No,3,0,6660
Bachelors,2016,Bangalore,3,27,Male,No,5,0,10500
Bachelors,2015,Bangalore,3,28,Female,No,5,0,4800
Masters,2012,New Delhi,3,25,Male,No,3,1,4700
Bachelors,2013,Bangalore,3,28,Male,No,2,1,5000
Bachelors,2014,Bangalore,1,25,Male,No,3,0,10500
Bachelors,2014,Pune,3,26,Male,No,4,0,5500
Bachelors,2013,Pune,3,28,Male,No,0,0,6360
Bachelors,2015,Bangalore,3,27,Male,Yes,5,0,6600
Bachelors,2014,Pune,1,28,Female,No,3,1,5136
Masters,2017,Pune,2,25,Female,No,3,1,4400
Masters,2013,New Delhi,3,28,Female,No,2,0,5400
Masters,2017,Bangalore,2,27,Female,No,5,1,3300
Bachelors,2015,Bangalore,3,27,Male,No,5,0,3650
Bachelors,2012,Bangalore,3,27,Male,No,5,0,6100
Bachelors,2014,Bangalore,3,26,Male,No,4,0,6900
Bachelors,2013,New Delhi,3,26,Female,No,4,0,2817
Bachelors,2012,Bangalore,3,27,Male,No,5,0,7980
Bachelors,2013,Bangalore,3,26,Female,No,4,0,3150
Masters,2017,New Delhi,2,28,Female,No,3,0,6210
Bachelors,2017,New Delhi,2,26,Male,No,4,0,6100
Bachelors,2013,Pune,2,27,Female,No,5,1,6600
Masters,2015,Bangalore,3,27,Female,No,5,0,6825
Masters,2017,Pune,3,27,Female,No,5,1,6710
Bachelors,2016,Bangalore,3,27,Male,No,5,0,6450
Bachelors,2012,Bangalore,3,27,Male,No,5,0,7800
Bachelors,2014,Bangalore,3,25,Female,No,3,0,4600
Bachelors,2016,Bangalore,3,26,Female,No,4,0,4260
Bachelors,2016,Bangalore,3,26,Female,No,4,0,6540
Bachelors,2014,New Delhi,3,26,Male,No,4,0,5500
Bachelors,2014,Bangalore,3,28,Male,No,3,0,10269
Bachelors,2012,Pune,3,25,Male,No,3,0,8400
Masters,2014,Bangalore,3,28,Female,No,3,1,5300
Bachelors,2016,New Delhi,3,26,Male,No,4,0,3800
Bachelors,2012,New Delhi,3,24,Female,No,2,0,9800
Bachelors,2015,Pune,2,28,Female,No,4,1,8520
Bachelors,2017,New Delhi,2,24,Male,No,2,0,6050
Bachelors,2015,New Delhi,3,25,Male,No,3,0,7085
Bachelors,2013,Bangalore,3,27,Male,No,5,0,3180
Bachelors,2015,Bangalore,3,27,Male,No,5,0,4500
Bachelors,2017,Bangalore,3,28,Female,No,3,1,7200
Bachelors,2017,Bangalore,3,24,Female,No,2,0,3410
Masters,2017,New Delhi,2,26,Female,No,4,0,7980
Bachelors,2016,Bangalore,3,25,Male,Yes,3,1,3000
Bachelors,2016,Bangalore,3,26,Male,Yes,4,0,3000
Masters,2017,Bangalore,2,24,Female,No,2,0,11410
Bachelors,2017,Bangalore,3,27,Male,Yes,5,0,6100
Bachelors,2014,Pune,2,27,Female,No,5,1,5720
Masters,2017,New Delhi,1,24,Female,No,2,0,3540
Bachelors,2014,Bangalore,3,28,Male,No,1,0,7600
Bachelors,2013,Pune,3,26,Male,No,4,0,10700
Bachelors,2014,Pune,3,28,Male,No,0,0,6600
Masters,2013,New Delhi,3,28,Male,No,1,0,4800
Masters,2017,Pune,2,27,Female,No,5,0,8150
Bachelors,2017,Pune,3,28,Male,No,1,0,4410
Bachelors,2016,New Delhi,3,26,Female,No,4,0,7686
PHD,2018,Bangalore,3,27,Male,No,5,1,2800
Bachelors,2014,Pune,3,26,Male,No,4,0,5948
Bachelors,2013,Pune,3,25,Male,No,3,0,4200
Masters,2017,Pune,3,25,Male,No,3,0,4520
Bachelors,2017,Pune,2,24,Female,No,2,1,4095
Bachelors,2017,New Delhi,3,24,Female,No,2,0,4120
PHD,2014,Pune,3,24,Male,No,2,0,5400
PHD,2017,Bangalore,3,24,Female,No,2,0,4770
Masters,2017,New Delhi,2,26,Male,No,4,1,6300
Bachelors,2013,Pune,2,24,Male,Yes,2,1,5800
PHD,2016,New Delhi,3,27,Female,No,5,0,3000
Masters,2017,New Delhi,2,25,Female,Yes,3,1,2970
Bachelors,2014,Pune,3,26,Male,No,4,0,6720
Bachelors,2017,New Delhi,3,25,Female,No,3,0,4646
Bachelors,2012,Bangalore,3,27,Female,No,5,0,12900
Bachelors,2016,Bangalore,3,26,Male,Yes,4,0,3420
Bachelors,2016,Bangalore,3,26,Male,No,4,0,4995
Bachelors,2015,Pune,2,27,Female,Yes,5,1,4350
Bachelors,2016,Pune,3,28,Female,No,2,1,4160
Masters,2017,New Delhi,2,27,Female,No,5,1,6040
Bachelors,2018,Bangalore,3,25,Female,No,3,1,6862
Bachelors,2014,Pune,3,27,Male,Yes,5,0,4815
Bachelors,2014,Bangalore,3,27,Male,Yes,5,0,7000
Bachelors,2015,New Delhi,3,25,Female,No,3,0,8100
Masters,2017,Bangalore,3,26,Female,No,4,0,3420
Masters,2018,New Delhi,3,25,Male,No,3,1,9166
Bachelors,2018,Bangalore,3,25,Male,No,3,1,6321
Bachelors,2014,Bangalore,3,28,Male,No,1,0,10240
Bachelors,2017,Bangalore,3,24,Male,No,2,0,6440
Bachelors,2013,Bangalore,3,28,Female,No,3,0,5170
Bachelors,2015,Pune,3,24,Male,No,2,0,6000
Bachelors,2012,Bangalore,3,26,Male,No,4,0,3630
Bachelors,2014,New Delhi,3,25,Female,No,3,0,9667
Masters,2017,New Delhi,1,26,Male,No,4,0,5400
Bachelors,2016,Bangalore,3,25,Female,No,3,0,4320
Bachelors,2013,Pune,2,26,Male,Yes,4,0,3745
Bachelors,2018,Pune,1,26,Male,Yes,4,0,4160
Bachelors,2017,Bangalore,3,24,Male,No,2,0,3880
Bachelors,2016,Bangalore,3,24,Male,No,2,0,5680
Bachelors,2014,Bangalore,3,24,Female,No,2,0,2870
PHD,2017,New Delhi,3,28,Male,No,3,0,5010
Bachelors,2017,New Delhi,2,24,Female,No,2,1,4510
Bachelors,2015,Bangalore,3,25,Female,No,3,0,4000
Bachelors,2015,Pune,3,26,Male,No,4,0,3840
Masters,2014,Bangalore,3,27,Male,No,5,1,3760
Bachelors,2012,Pune,3,24,Female,No,2,1,3640
Bachelors,2015,Pune,2,26,Female,No,4,1,2550
Bachelors,2013,Bangalore,3,24,Female,No,2,0,5320
Bachelors,2017,Bangalore,3,26,Female,No,4,0,5360
Masters,2017,New Delhi,3,26,Male,No,4,0,3520
Bachelors,2016,Bangalore,3,24,Male,No,2,0,8400
Bachelors,2015,Pune,3,28,Male,No,2,0,4100
Bachelors,2013,Bangalore,3,27,Male,No,5,0,4990
Bachelors,2012,Bangalore,3,24,Male,Yes,2,0,3510
Masters,2015,Pune,2,28,Female,No,0,0,3450
Bachelors,2017,Pune,3,26,Male,Yes,4,0,9860
Bachelors,2018,Bangalore,3,27,Female,No,5,1,3520
Masters,2017,Pune,3,27,Male,No,5,1,4510
Bachelors,2013,Bangalore,1,27,Female,No,5,0,5885
Bachelors,2016,Bangalore,3,27,Female,No,5,0,4000
Bachelors,2013,Pune,3,28,Male,No,1,0,8250
Bachelors,2017,Pune,3,28,Male,No,2,0,4040
Bachelors,2013,Bangalore,3,26,Male,No,4,0,6360
Bachelors,2015,Bangalore,3,25,Female,No,3,0,3162
Bachelors,2015,Pune,3,24,Female,No,2,1,3510
Bachelors,2014,New Delhi,3,28,Male,No,1,0,3750
Bachelors,2017,New Delhi,2,28,Female,No,2,0,3968
Masters,2015,New Delhi,3,26,Male,No,4,1,4900
PHD,2014,New Delhi,3,25,Male,No,3,0,2880
Bachelors,2013,Bangalore,3,25,Male,No,3,0,4880
Bachelors,2017,Bangalore,3,25,Male,No,3,0,4920
Bachelors,2013,New Delhi,2,24,Female,No,2,1,4950
Bachelors,2014,Pune,3,25,Male,No,3,0,3900
Bachelors,2017,New Delhi,3,25,Female,No,3,0,4500
Masters,2017,New Delhi,2,24,Male,Yes,2,1,1905
Bachelors,2015,New Delhi,3,28,Female,No,2,0,4075
Bachelors,2017,Bangalore,3,27,Male,No,5,1,3500
Bachelors,2015,Pune,3,26,Male,No,4,0,6450
Bachelors,2017,Pune,2,27,Female,No,5,1,4032
Bachelors,2016,Bangalore,3,24,Male,No,2,0,4400
Bachelors,2014,Bangalore,2,26,Female,No,4,1,10360
Masters,2017,New Delhi,2,25,Female,No,3,0,3400
Bachelors,2012,New Delhi,3,25,Female,No,3,0,6360
Bachelors,2014,Bangalore,3,27,Male,No,5,0,6360
Bachelors,2017,New Delhi,3,27,Male,No,5,0,4500
Bachelors,2018,Bangalore,3,25,Female,No,3,1,2175
Bachelors,2016,Pune,3,27,Female,No,5,0,4360
Bachelors,2017,Bangalore,3,24,Male,No,2,0,7770
Bachelors,2014,Pune,2,28,Female,No,1,1,6650
Bachelors,2017,Bangalore,2,28,Female,No,2,1,2787
Bachelors,2017,New Delhi,2,26,Female,No,4,1,5500
Bachelors,2013,Pune,2,27,Female,No,5,1,5040
Bachelors,2012,Bangalore,3,24,Female,No,2,0,5850
Masters,2017,Pune,2,27,Female,No,5,0,2610
Bachelors,2015,New Delhi,3,24,Male,No,2,0,2953
Bachelors,2013,New Delhi,3,28,Female,Yes,2,0,2747
Bachelors,2016,New Delhi,3,28,Male,No,0,0,4410
Bachelors,2016,Bangalore,3,26,Male,No,4,0,4000
Bachelors,2018,Bangalore,3,27,Male,Yes,5,1,2325
Bachelors,2015,Bangalore,3,25,Male,No,3,0,4600
Bachelors,2014,Bangalore,3,26,Male,No,4,0,3640
Bachelors,2018,Pune,3,24,Male,Yes,2,1,5800
Bachelors,2017,Bangalore,3,26,Male,Yes,4,0,7000
Bachelors,2016,Bangalore,3,26,Male,No,4,0,4079
Bachelors,2012,Bangalore,3,26,Male,Yes,4,0,3520
Masters,2017,Bangalore,2,27,Male,No,5,0,2145
Bachelors,2016,Bangalore,3,25,Female,No,3,0,4500
Masters,2013,Pune,3,25,Male,No,3,0,8250
Masters,2016,New Delhi,3,27,Male,No,5,1,3450
Bachelors,2014,Bangalore,3,28,Female,No,1,0,4840
Bachelors,2014,Bangalore,3,25,Male,No,3,0,4080
PHD,2013,Bangalore,2,25,Male,No,3,1,4046
Bachelors,2017,New Delhi,3,25,Male,No,3,0,4632
Bachelors,2015,Bangalore,3,24,Male,No,2,0,5985
Masters,2015,Bangalore,3,26,Female,No,4,1,6060
Bachelors,2013,Bangalore,3,25,Female,No,3,0,3600
Bachelors,2015,New Delhi,2,24,Female,No,2,1,3680
Masters,2015,New Delhi,2,27,Female,No,5,1,4040
Bachelors,2017,New Delhi,2,26,Male,No,4,0,5600
Bachelors,2013,Bangalore,3,25,Male,No,3,0,5900
PHD,2017,New Delhi,3,24,Male,No,2,0,4992
Masters,2015,Bangalore,3,27,Male,No,5,1,4340
Bachelors,2015,New Delhi,2,28,Female,No,1,1,3000
Bachelors,2014,Bangalore,3,28,Male,No,2,1,4320
Bachelors,2014,Bangalore,3,25,Male,Yes,3,0,3630
Bachelors,2013,Bangalore,3,26,Male,No,4,0,3460
Masters,2017,New Delhi,1,27,Male,No,5,0,7420
Bachelors,2018,Bangalore,3,27,Male,No,5,1,8960
Bachelors,2014,Bangalore,3,24,Male,No,2,0,9960
Bachelors,2013,Bangalore,3,28,Male,No,0,0,7500
Bachelors,2013,Bangalore,3,24,Male,No,2,0,7420
Bachelors,2012,Bangalore,3,28,Female,No,1,1,7500
Bachelors,2014,Bangalore,3,26,Male,No,4,0,8580
Masters,2017,New Delhi,2,28,Male,No,3,0,16200
Bachelors,2013,Pune,3,24,Female,No,2,1,8100
Masters,2017,New Delhi,2,24,Male,No,2,1,5750
Bachelors,2014,Bangalore,3,28,Female,No,1,1,13200
Bachelors,2018,Bangalore,3,25,Male,No,3,1,6000
Masters,2012,New Delhi,3,27,Female,No,5,0,6550
Masters,2014,New Delhi,3,26,Male,No,4,0,3500
Bachelors,2017,Bangalore,3,28,Male,No,5,0,7800
Bachelors,2017,Pune,3,28,Female,No,1,0,6000
Bachelors,2016,Bangalore,3,24,Male,No,2,0,6600
Bachelors,2016,New Delhi,3,24,Male,Yes,2,0,8500
Masters,2018,New Delhi,3,28,Male,Yes,2,1,4600
Bachelors,2014,Bangalore,3,25,Male,No,3,0,6420
Masters,2013,New Delhi,3,25,Male,No,3,1,4320
Masters,2017,Bangalore,3,28,Female,No,0,1,7155
PHD,2018,Bangalore,3,26,Male,No,4,1,8050
Bachelors,2017,Bangalore,1,24,Male,No,2,0,4560
Bachelors,2017,New Delhi,2,25,Male,No,3,0,8800
Masters,2015,Pune,2,28,Female,No,0,0,6540
Bachelors,2014,Pune,2,27,Female,No,5,1,6000
Bachelors,2014,Bangalore,3,25,Male,No,3,0,8875
Bachelors,2017,Pune,3,27,Male,Yes,5,0,7950
Bachelors,2017,Bangalore,3,28,Male,No,2,0,5500
Bachelors,2014,Bangalore,3,28,Male,No,1,0,7475
Bachelors,2014,New Delhi,3,28,Female,No,3,0,7000
Bachelors,2015,New Delhi,2,29,Female,No,1,1,4880
Bachelors,2012,Bangalore,3,29,Male,No,1,0,5960
Bachelors,2017,Pune,2,26,Male,No,4,0,6840
Bachelors,2015,Pune,3,28,Female,No,2,1,7000
Bachelors,2016,Pune,3,26,Male,No,4,0,7482
Masters,2017,New Delhi,3,26,Female,No,4,0,9000
Bachelors,2013,Pune,3,26,Male,No,4,0,6000
Bachelors,2017,Bangalore,3,28,Male,No,1,0,6000
Bachelors,2013,Bangalore,3,26,Male,No,4,0,6550
Bachelors,2015,Pune,3,28,Female,Yes,2,1,6360
Bachelors,2017,New Delhi,3,28,Female,No,1,0,6480
Bachelors,2016,New Delhi,3,27,Female,Yes,5,0,6000
Bachelors,2018,Pune,3,27,Male,No,5,1,6000
Bachelors,2014,Bangalore,3,29,Male,Yes,2,0,6000
Bachelors,2015,Pune,2,28,Female,No,2,1,6000
Bachelors,2017,Pune,3,26,Female,No,4,1,6600
Masters,2017,New Delhi,3,28,Male,No,2,0,4300
Bachelors,2017,Pune,3,26,Male,No,4,0,7440
Bachelors,2017,Pune,3,26,Female,No,4,1,7440
Bachelors,2018,Bangalore,3,26,Female,Yes,4,1,6325
Bachelors,2014,Pune,3,30,Male,No,2,0,6000
Masters,2017,New Delhi,3,29,Male,No,2,1,5150
Masters,2017,Pune,2,26,Female,No,4,0,6000
Masters,2015,New Delhi,3,28,Female,No,2,0,6000
Bachelors,2016,Bangalore,3,30,Female,No,2,1,11440
Bachelors,2012,Bangalore,3,26,Female,No,4,1,9000
Bachelors,2014,Bangalore,3,29,Male,No,1,0,7680
Bachelors,2012,Bangalore,3,26,Male,No,4,0,6000
Bachelors,2018,Bangalore,3,26,Male,Yes,4,1,6000
PHD,2018,New Delhi,2,29,Female,No,1,1,8880
Masters,2013,New Delhi,3,26,Male,No,4,1,6240
Masters,2015,Pune,3,30,Female,No,2,0,6360
Bachelors,2018,Pune,3,26,Male,No,4,1,11175
Masters,2013,New Delhi,2,29,Female,No,2,1,8880
Bachelors,2016,Bangalore,3,29,Male,No,2,0,13200
Bachelors,2013,Bangalore,3,28,Male,Yes,1,0,7700
Bachelors,2017,Pune,2,26,Female,No,4,1,6000
Masters,2017,Pune,2,30,Female,No,2,0,12090
Bachelors,2015,Pune,2,30,Female,Yes,1,1,4000
Masters,2017,New Delhi,2,29,Female,No,2,1,6000
Bachelors,2015,Bangalore,3,30,Male,No,2,0,5020
Bachelors,2015,Bangalore,3,27,Female,No,5,1,6600
Bachelors,2017,Pune,3,27,Female,No,5,1,4040
Bachelors,2014,Bangalore,3,30,Male,No,2,0,4260
Bachelors,2014,Bangalore,3,26,Female,No,4,0,6420
Masters,2013,New Delhi,3,26,Male,No,4,0,6500
Bachelors,2013,New Delhi,3,29,Female,No,1,1,5700
Bachelors,2018,New Delhi,3,27,Female,No,5,1,6000
Bachelors,2014,Bangalore,3,29,Male,No,1,0,6000
Bachelors,2017,Pune,3,26,Female,No,4,1,4000
Masters,2015,Bangalore,2,27,Female,Yes,5,1,10500
Masters,2017,New Delhi,2,29,Female,No,2,0,6000
Masters,2017,Bangalore,3,26,Female,No,4,0,3760
Bachelors,2015,Bangalore,3,28,Male,No,2,0,8250
Bachelors,2013,Bangalore,3,27,Male,No,5,1,6670
Bachelors,2014,New Delhi,3,28,Female,No,2,0,3960
Bachelors,2012,Bangalore,3,29,Male,No,1,1,7410
Bachelors,2016,New Delhi,3,28,Female,No,2,0,8580
Masters,2012,New Delhi,3,26,Female,No,4,1,5000
Bachelors,2014,Bangalore,3,26,Male,No,4,0,6750
Bachelors,2017,Pune,3,28,Male,No,2,0,4800
Bachelors,2012,Bangalore,2,27,Female,No,5,1,7200
Bachelors,2018,Bangalore,3,28,Male,No,1,1,6000
Bachelors,2015,Pune,2,26,Female,No,4,1,4100
PHD,2016,Bangalore,3,29,Female,No,1,0,9000
Masters,2018,Bangalore,3,30,Female,No,2,1,6400
Bachelors,2014,Bangalore,3,28,Female,No,2,0,6600
Masters,2017,New Delhi,2,30,Male,No,2,0,6000
Bachelors,2012,Bangalore,3,30,Male,No,1,0,6600
Masters,2017,New Delhi,2,30,Male,No,2,0,5500
Bachelors,2017,New Delhi,3,26,Male,No,4,0,5500
Bachelors,2017,Bangalore,3,28,Female,No,2,0,6350
Masters,2013,New Delhi,3,26,Female,No,4,0,5500
PHD,2015,New Delhi,1,29,Male,No,2,0,4500
Masters,2017,New Delhi,2,27,Female,No,5,1,5450
Bachelors,2016,Pune,3,30,Male,No,1,0,6420
Bachelors,2012,Bangalore,3,26,Male,No,4,1,3240
Bachelors,2014,Pune,2,29,Female,No,2,1,6615
Bachelors,2016,Bangalore,3,30,Male,No,2,0,6600
Bachelors,2013,Bangalore,3,27,Female,No,5,0,8372
PHD,2015,New Delhi,2,29,Female,Yes,1,0,4300
Bachelors,2012,Bangalore,3,27,Male,No,5,0,9620
Bachelors,2018,Bangalore,3,30,Male,No,2,1,6800
Masters,2017,Pune,2,29,Female,No,2,0,8000
Masters,2016,Bangalore,3,29,Female,No,2,0,6900
Bachelors,2017,Bangalore,3,27,Female,No,5,1,3700
Bachelors,2017,Bangalore,3,28,Male,No,2,0,6420
Bachelors,2017,Bangalore,3,27,Female,No,5,0,7020
Bachelors,2012,New Delhi,3,29,Male,No,1,0,6540
Bachelors,2017,Bangalore,3,26,Male,No,4,0,7231
Bachelors,2013,Bangalore,3,28,Female,No,1,1,6254
Bachelors,2013,Pune,2,29,Female,No,1,1,7320
Bachelors,2015,Bangalore,1,27,Male,No,5,0,6525
Bachelors,2016,Bangalore,3,30,Male,No,1,0,15600
Bachelors,2013,New Delhi,3,30,Female,No,1,0,7160
Masters,2017,Pune,2,27,Male,No,5,1,6500
Masters,2017,Pune,2,29,Male,No,2,0,5500
Bachelors,2016,New Delhi,3,29,Female,No,1,0,11460
Bachelors,2014,Bangalore,3,26,Male,No,4,1,4800
Bachelors,2014,Bangalore,3,26,Male,No,4,0,5828
Bachelors,2015,New Delhi,3,28,Female,Yes,1,0,5200
Bachelors,2013,Pune,2,28,Female,No,1,1,4800
Bachelors,2016,Bangalore,3,27,Female,Yes,5,0,7000
Bachelors,2017,Bangalore,3,26,Male,No,4,1,6000
Bachelors,2014,New Delhi,3,30,Male,No,2,1,5400
Bachelors,2015,Pune,2,30,Male,No,2,1,4640
Bachelors,2016,Bangalore,3,27,Male,No,5,0,5000
Bachelors,2015,Pune,3,26,Female,No,4,1,6360
Bachelors,2014,New Delhi,3,30,Male,No,1,0,5800
Masters,2017,Pune,2,26,Male,No,4,1,6660
Bachelors,2016,Bangalore,3,27,Male,No,5,0,10500
PHD,2017,Pune,3,28,Male,No,1,0,4800
Bachelors,2015,New Delhi,3,30,Female,No,2,0,4700
Bachelors,2016,Bangalore,3,29,Male,No,2,0,5000
Bachelors,2012,Bangalore,3,28,Male,No,2,0,10500
Bachelors,2014,Bangalore,1,30,Male,Yes,2,1,5500
Bachelors,2013,Bangalore,3,27,Male,No,5,1,6360
Masters,2017,Pune,2,30,Male,No,2,0,6600
Bachelors,2012,Bangalore,3,30,Male,No,2,0,5136
Masters,2017,New Delhi,2,26,Male,No,4,0,4400
Bachelors,2014,Pune,2,26,Male,No,4,0,5400
Bachelors,2013,Bangalore,3,29,Female,No,1,1,3300
Bachelors,2015,Pune,3,29,Female,No,2,1,3650
Bachelors,2013,Bangalore,3,28,Female,No,1,0,6100
Masters,2016,Bangalore,3,29,Male,No,1,0,6900
Masters,2016,New Delhi,3,26,Female,No,4,0,2817
